,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
65,2,89.41289,2553,12,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
66,2,89.41289,3516,15,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
67,2,89.41289,2714,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
68,2,89.41289,3049,1,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
69,10,89.41289,2927,5,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
70,7,89.41289,2949,3,15,4361.65569,7,4360.02998,0,4505.45205,-1,4361.01306
71,9,89.41289,4318,13,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
72,9,89.41289,2755,11,3,4361.65569,29,4360.02998,0,4505.45205,-1,4361.01306
73,10,89.41289,3441,1,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
74,0,89.41289,3533,6,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
75,2,89.41289,4303,4,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
76,2,89.41289,4116,6,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
77,2,89.41289,4192,9,0,4361.65569,51,4360.02998,0,4505.45205,-1,4361.01306
78,2,89.41289,3273,0,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
79,2,89.41289,4324,15,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
80,2,89.41289,2776,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
81,7,89.41289,2522,2,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
82,2,89.41289,3105,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
83,4,89.41289,2924,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
84,10,89.41289,2625,11,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
85,2,89.41289,3363,4,0,4361.65569,9,4360.02998,0,4505.45205,-1,4361.01306
86,10,89.41289,3061,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
87,2,89.41289,2793,2,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
88,7,89.41289,3813,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
89,2,89.41289,3357,6,0,4361.65569,3,4360.02998,0,4505.45205,-1,4361.01306
90,7,89.41289,2788,10,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
91,2,89.41289,2788,11,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
92,9,89.41289,2561,4,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
93,4,89.41289,2885,14,4,4361.65569,10,4360.02998,0,4505.45205,-1,4361.01306
94,0,89.41289,3397,12,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
95,2,89.41289,2850,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
96,9,89.41289,2848,6,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
97,4,89.41289,2818,13,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
98,2,89.41289,2830,6,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
99,3,89.41289,2557,2,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
100,10,89.41289,3785,15,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
101,2,89.41289,3414,9,15,4361.65569,12,4360.02998,0,4505.45205,-1,4361.01306
102,9,89.41289,3420,11,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
103,2,89.41289,3408,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
104,2,89.41289,4299,9,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
105,9,89.41289,4319,1,14,4361.65569,13,4360.02998,0,4505.45205,-1,4361.01306
106,7,89.41289,2429,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
107,0,89.41289,2898,15,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
108,7,89.41289,2518,9,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
109,10,89.41289,2865,6,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
110,2,89.41289,3454,11,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
111,4,89.41289,3107,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
112,2,89.41289,4321,14,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
113,0,89.41289,3780,5,0,4361.65569,14,4360.02998,0,4505.45205,-1,4361.01306
114,10,89.41289,2857,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
115,7,89.41289,2767,12,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
116,2,89.41289,4000,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
117,10,89.41289,3307,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
118,2,89.41289,3756,11,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
119,10,89.41289,4125,9,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
120,2,89.41289,2740,15,4,4361.65569,6,4360.02998,0,4505.45205,-1,4361.01306
121,2,89.41289,3184,14,0,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
122,10,89.41289,2575,11,0,4361.65569,31,4360.02998,0,4505.45205,-1,4361.01306
123,7,89.41289,3462,3,0,4361.65569,15,4360.02998,0,4505.45205,-1,4361.01306
124,4,89.41289,3866,12,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
125,7,89.41289,2612,5,13,4361.65569,16,4360.02998,0,4505.45205,-1,4361.01306
126,2,89.41289,2680,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
127,2,89.41289,2543,2,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
128,10,89.41289,3220,1,12,4361.65569,17,4360.02998,0,4505.45205,-1,4361.01306
129,4,89.41289,2507,0,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
130,10,89.41289,2638,10,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
131,9,89.41289,3323,1,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
132,9,89.41289,2571,1,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
133,5,89.41289,3719,15,4,4361.65569,18,4360.02998,0,4505.45205,-1,4361.01306
134,2,89.41289,3831,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
135,2,89.41289,3047,0,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
136,10,89.41289,4387,6,0,4361.65569,24,4360.02998,0,4505.45205,-1,4361.01306
137,2,89.41289,3809,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
138,9,89.41289,3237,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
139,10,89.41289,4152,4,15,4361.65569,19,4360.02998,0,4505.45205,-1,4361.01306
140,10,89.41289,2493,0,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
141,4,89.41289,3643,15,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
142,2,89.41289,2907,9,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
143,10,89.41289,2473,13,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
144,4,89.41289,2445,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
145,1,89.41289,2585,2,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
146,10,89.41289,3686,2,6,4361.65569,20,4360.02998,0,4505.45205,-1,4361.01306
147,9,89.41289,2975,13,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
148,9,89.41289,3249,14,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
149,2,89.41289,2500,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
150,2,89.41289,3302,11,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
151,9,89.41289,3209,10,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
152,2,89.41289,2691,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
153,7,89.41289,2489,6,4,4361.65569,22,4360.02998,0,4505.45205,-1,4361.01306
154,3,89.41289,3893,6,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
155,7,89.41289,2461,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
156,7,89.41289,3829,1,3,4361.65569,23,4360.02998,0,4505.45205,-1,4361.01306
157,1,89.41289,2555,0,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
158,10,89.41289,3257,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
159,12,89.41289,3090,5,0,4361.65569,24,4360.02998,0,4505.45205,-1,4361.01306
160,9,89.41289,3230,14,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
161,2,89.41289,3610,1,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
162,12,89.41289,2728,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
163,2,89.41289,3682,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
164,2,89.41289,2842,14,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
165,4,89.41289,4033,10,0,4361.65569,25,4360.02998,0,4505.45205,-1,4361.01306
166,12,89.41289,2489,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
167,9,89.41289,2720,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
168,2,89.41289,2556,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
169,2,89.41289,3389,14,0,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
170,10,89.41289,2874,1,7,4361.65569,26,4360.02998,0,4505.45205,-1,4361.01306
171,10,89.41289,3437,6,9,4361.65569,27,4360.02998,0,4505.45205,-1,4361.01306
172,2,89.41289,2666,0,4,4361.65569,18,4360.02998,0,4505.45205,-1,4361.01306
173,6,89.41289,4289,9,0,4361.65569,28,4360.02998,0,4505.45205,-1,4361.01306
174,10,89.41289,3834,1,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
175,2,89.41289,3137,9,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
176,3,89.41289,3928,11,3,4361.65569,29,4360.02998,0,4505.45205,-1,4361.01306
177,2,89.41289,3208,11,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
178,2,89.41289,2995,13,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
179,7,89.41289,2488,0,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
180,7,89.41289,4054,0,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
181,4,89.41289,2607,14,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
182,2,89.41289,3867,6,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
183,9,89.41289,2709,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
184,10,89.41289,2915,3,0,4361.65569,24,4360.02998,0,4505.45205,-1,4361.01306
185,12,89.41289,3646,9,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
186,4,89.41289,4229,10,0,4361.65569,31,4360.02998,0,4505.45205,-1,4361.01306
187,4,89.41289,4110,12,4,4361.65569,32,4360.02998,0,4505.45205,-1,4361.01306
188,10,89.41289,4172,4,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
189,12,89.41289,4146,15,4,4361.65569,33,4360.02998,0,4505.45205,-1,4361.01306
190,12,89.41289,3760,1,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
191,2,89.41289,2714,12,0,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
192,2,89.41289,2431,1,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
193,2,89.41289,2430,5,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
194,10,89.41289,2720,2,4,4361.65569,34,4360.02998,0,4505.45205,-1,4361.01306
195,4,89.41289,3510,1,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
196,2,89.41289,2697,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
197,2,89.41289,4177,13,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
198,12,89.41289,2740,5,0,4361.65569,24,4360.02998,0,4505.45205,-1,4361.01306
199,10,89.41289,2423,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
200,5,89.41289,4373,4,0,4361.65569,35,4360.02998,0,4505.45205,-1,4361.01306
201,10,89.41289,3055,9,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
202,4,89.41289,4339,5,0,4361.65569,36,4360.02998,0,4505.45205,-1,4361.01306
203,12,89.41289,3072,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
204,12,89.41289,4319,14,2,4361.65569,37,4360.02998,0,4505.45205,-1,4361.01306
205,11,89.41289,2579,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
206,7,89.41289,4491,13,3,4361.65569,29,4360.02998,0,4505.45205,-1,4361.01306
207,12,89.41289,2661,5,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
208,9,89.41289,4452,3,11,4361.65569,38,4360.02998,0,4505.45205,-1,4361.01306
209,0,89.41289,4191,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
210,2,89.41289,4438,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
211,9,89.41289,3489,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
212,4,89.41289,3726,2,3,4361.65569,40,4360.02998,0,4505.45205,-1,4361.01306
213,9,89.41289,3166,1,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
214,2,89.41289,2498,11,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
215,9,89.41289,2507,11,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
216,2,89.41289,3347,6,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
217,2,89.41289,3177,13,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
218,10,89.41289,3742,10,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
219,2,89.41289,2587,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
220,7,89.41289,2975,2,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
221,4,89.41289,3497,11,5,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
222,4,89.41289,3198,14,3,4361.65569,41,4360.02998,0,4505.45205,-1,4361.01306
223,10,89.41289,2517,11,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
224,5,89.41289,3190,10,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
225,10,89.41289,2734,6,1,4361.65569,42,4360.02998,1,4505.45205,-1,4361.01306
226,10,89.41289,2821,12,0,4361.65569,9,4360.02998,0,4505.45205,-1,4361.01306
227,10,89.41289,3540,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
228,7,89.41289,2824,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
229,9,89.41289,2880,4,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
230,2,89.41289,3720,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
231,10,89.41289,4175,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
232,7,89.41289,3862,15,4,4361.65569,6,4360.02998,0,4505.45205,-1,4361.01306
233,2,89.41289,2707,1,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
234,10,89.41289,2839,3,0,4361.65569,51,4360.02998,0,4505.45205,-1,4361.01306
235,2,89.41289,2826,14,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
236,10,89.41289,3969,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
237,12,89.41289,2486,13,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
238,12,89.41289,2952,9,0,4361.65569,51,4360.02998,0,4505.45205,-1,4361.01306
239,2,89.41289,2910,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
240,5,89.41289,2681,6,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
241,4,89.41289,3045,0,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
242,2,89.41289,2702,2,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
243,2,89.41289,2677,0,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
244,10,89.41289,3501,13,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
245,4,89.41289,4158,12,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
246,0,89.41289,3049,11,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
247,10,89.41289,3674,1,10,4361.65569,44,4360.02998,0,4505.45205,-1,4361.01306
248,2,89.41289,2798,15,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
249,12,89.41289,2574,13,0,4361.65569,45,4360.02998,0,4505.45205,-1,4361.01306
250,2,89.41289,2560,8,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
251,10,89.41289,4167,11,5,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
252,9,89.41289,3163,0,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
253,1,89.41289,2487,9,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
254,2,89.41289,2504,5,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
255,9,89.41289,3755,10,3,4361.65569,29,4360.02998,0,4505.45205,-1,4361.01306
256,10,89.41289,3969,10,0,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
257,10,89.41289,3978,13,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
258,10,89.41289,3376,14,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
259,10,89.41289,4085,11,5,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
260,10,89.41289,3543,2,4,4361.65569,46,4360.02998,0,4505.45205,-1,4361.01306
261,5,89.41289,3488,15,0,4361.65569,47,4360.02998,0,4505.45205,-1,4361.01306
262,9,89.41289,3082,7,3,4361.65569,48,4360.02998,0,4505.45205,-1,4361.01306
263,0,89.41289,4285,6,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
264,10,89.41289,2550,8,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
265,2,89.41289,3739,5,5,4361.65569,43,4360.02998,0,4505.45205,-1,4361.01306
266,2,89.41289,2671,8,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
267,2,89.41289,4022,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
268,4,89.41289,3523,14,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
269,10,89.41289,2815,9,0,4361.65569,49,4360.02998,0,4505.45205,-1,4361.01306
270,10,89.41289,2791,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
271,7,89.41289,2611,10,0,4361.65569,0,4360.02998,0,4505.45205,-1,4361.01306
272,8,89.41289,3732,11,0,4361.65569,15,4360.02998,0,4505.45205,-1,4361.01306
273,2,89.41289,4113,2,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
274,9,89.41289,2761,9,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
275,2,89.41289,4187,15,4,4361.65569,18,4360.02998,0,4505.45205,-1,4361.01306
276,2,89.41289,4187,15,4,4361.65569,50,4360.02998,0,4505.45205,-1,4361.01306
277,4,89.41289,3734,0,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
278,9,89.41289,3944,0,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
279,10,89.41289,3942,14,0,4361.65569,11,4360.02998,0,4505.45205,-1,4361.01306
280,4,89.41289,4332,9,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
281,0,89.41289,3033,5,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
282,2,89.41289,2454,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
283,12,89.41289,3130,5,0,4361.65569,30,4360.02998,0,4505.45205,-1,4361.01306
284,10,89.41289,2675,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
285,10,89.41289,3097,9,0,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
286,10,89.41289,4134,10,0,4361.65569,39,4360.02998,0,4505.45205,-1,4361.01306
287,2,89.41289,2495,6,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
288,10,89.41289,2455,2,5,4361.65569,53,4360.02998,0,4505.45205,-1,4361.01306
289,2,89.41289,2495,11,5,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
290,2,89.41289,2464,5,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
291,10,89.41289,3798,10,5,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
292,9,89.41289,3276,10,0,4361.65569,21,4360.02998,0,4505.45205,-1,4361.01306
293,2,89.41289,2499,2,5,4361.65569,8,4360.02998,0,4505.45205,-1,4361.01306
