,cluster_id,time,seqlength,coh_cluster
118,0,0.05735,81,0
119,0,0.05735,179,0
120,0,0.05735,149,0
121,0,0.05735,92,0
122,0,0.05735,126,0
123,0,0.05735,78,0
124,0,0.05735,118,0
125,0,0.05735,75,0
126,0,0.05735,101,0
127,0,0.05735,85,0
128,0,0.05735,91,0
129,0,0.05735,125,0
130,0,0.05735,103,0
131,0,0.05735,87,0
132,0,0.05735,103,0
133,0,0.05735,95,0
134,0,0.05735,96,0
135,0,0.05735,91,0
136,0,0.05735,95,0
137,0,0.05735,80,0
138,0,0.05735,75,0
139,0,0.05735,135,0
140,0,0.05735,113,0
141,0,0.05735,111,0
142,0,0.05735,90,0
143,0,0.05735,80,0
144,0,0.05735,104,0
145,0,0.05735,88,0
146,0,0.05735,110,0
147,0,0.05735,90,0
148,0,0.05735,85,0
149,0,0.05735,99,0
150,0,0.05735,79,0
151,0,0.05735,65,0
152,0,0.05735,110,0
153,0,0.05735,79,0
154,0,0.05735,92,0
155,0,0.05735,73,0
156,0,0.05735,102,0
157,0,0.05735,91,0
158,0,0.05735,96,0
159,0,0.05735,132,0
160,0,0.05735,67,0
161,0,0.05735,106,0
162,0,0.05735,138,0
163,0,0.05735,107,0
164,0,0.05735,144,0
165,0,0.05735,97,0
166,0,0.05735,107,0
167,0,0.05735,101,0
168,0,0.05735,56,0
169,0,0.05735,112,0
170,0,0.05735,102,0
171,0,0.05735,128,0
172,0,0.05735,87,0
173,0,0.05735,85,0
174,0,0.05735,74,0
175,0,0.05735,80,0
176,0,0.05735,93,0
177,0,0.05735,85,0
178,0,0.05735,110,0
179,0,0.05735,136,0
180,0,0.05735,103,0
181,0,0.05735,106,0
182,0,0.05735,120,0
183,0,0.05735,69,0
184,0,0.05735,79,0
185,0,0.05735,74,0
186,0,0.05735,88,0
187,0,0.05735,101,0
188,0,0.05735,77,0
189,0,0.05735,93,0
190,0,0.05735,85,0
191,0,0.05735,135,0
192,0,0.05735,105,0
193,0,0.05735,91,0
194,0,0.05735,88,0
195,0,0.05735,115,0
196,0,0.05735,62,0
197,0,0.05735,118,0
198,0,0.05735,140,0
199,0,0.05735,84,0
200,0,0.05735,97,0
201,0,0.05735,113,0
202,0,0.05735,131,0
203,0,0.05735,101,0
204,0,0.05735,94,0
205,0,0.05735,125,0
206,0,0.05735,91,0
207,0,0.05735,106,0
208,0,0.05735,90,0
209,0,0.05735,113,0
210,0,0.05735,107,0
211,0,0.05735,78,0
212,0,0.05735,69,0
213,0,0.05735,112,0
214,0,0.05735,109,0
215,0,0.05735,80,0
216,0,0.05735,118,0
217,0,0.05735,138,0
218,0,0.05735,102,0
219,0,0.05735,89,0
220,0,0.05735,92,0
221,0,0.05735,97,0
222,0,0.05735,113,0
223,0,0.05735,118,0
224,0,0.05735,106,0
225,0,0.05735,84,0
226,0,0.05735,88,0
227,0,0.05735,105,0
228,0,0.05735,92,0
229,0,0.05735,97,0
230,0,0.05735,74,0
231,0,0.05735,129,0
232,0,0.05735,117,0
233,0,0.05735,118,0
234,0,0.05735,92,0
235,0,0.05735,93,0
236,0,0.05735,67,0
237,0,0.05735,117,0
238,0,0.05735,105,0
239,0,0.05735,118,0
240,0,0.05735,82,0
241,0,0.05735,105,0
242,0,0.05735,104,0
243,0,0.05735,97,0
244,0,0.05735,84,0
245,0,0.05735,100,0
246,0,0.05735,90,0
247,0,0.05735,89,0
248,0,0.05735,82,0
249,0,0.05735,128,0
250,0,0.05735,79,0
251,0,0.05735,101,0
252,0,0.05735,96,0
253,0,0.05735,129,0
254,0,0.05735,96,0
255,0,0.05735,83,0
256,0,0.05735,91,0
257,0,0.05735,135,0
258,0,0.05735,108,0
259,0,0.05735,109,0
260,0,0.05735,103,0
261,0,0.05735,84,0
262,0,0.05735,96,0
263,0,0.05735,90,0
264,0,0.05735,97,0
265,0,0.05735,108,0
266,0,0.05735,82,0
267,0,0.05735,79,0
268,0,0.05735,127,0
269,0,0.05735,108,0
270,0,0.05735,105,0
271,0,0.05735,117,0
272,0,0.05735,104,0
273,0,0.05735,117,0
274,0,0.05735,121,0
275,0,0.05735,94,0
276,0,0.05735,69,0
277,0,0.05735,86,0
278,0,0.05735,111,0
279,0,0.05735,93,0
280,0,0.05735,108,0
281,0,0.05735,84,0
282,0,0.05735,98,0
283,0,0.05735,99,0
284,0,0.05735,149,0
285,0,0.05735,83,0
286,0,0.05735,91,0
287,0,0.05735,78,0
288,0,0.05735,104,0
289,0,0.05735,127,0
290,0,0.05735,71,0
291,0,0.05735,81,0
292,0,0.05735,97,0
293,0,0.05735,104,0
294,0,0.05735,119,0
295,0,0.05735,110,0
296,0,0.05735,112,0
297,0,0.05735,108,0
298,0,0.05735,138,0
299,0,0.05735,113,0
300,0,0.05735,86,0
301,0,0.05735,74,0
302,0,0.05735,97,0
303,0,0.05735,105,0
304,0,0.05735,97,0
305,0,0.05735,121,0
306,0,0.05735,84,0
307,0,0.05735,119,0
308,0,0.05735,110,0
309,0,0.05735,130,0
310,0,0.05735,88,0
311,0,0.05735,74,0
312,0,0.05735,90,0
313,0,0.05735,104,0
314,0,0.05735,115,0
315,0,0.05735,77,0
316,0,0.05735,107,0
317,0,0.05735,104,0
318,0,0.05735,97,0
319,0,0.05735,129,0
320,0,0.05735,97,0
321,0,0.05735,123,0
322,0,0.05735,131,0
323,0,0.05735,82,0
324,0,0.05735,97,0
325,0,0.05735,105,0
326,0,0.05735,121,0
327,0,0.05735,84,0
328,0,0.05735,107,0
329,0,0.05735,78,0
330,0,0.05735,73,0
331,0,0.05735,92,0
332,0,0.05735,67,0
333,0,0.05735,107,0
334,0,0.05735,64,0
335,0,0.05735,97,0
336,0,0.05735,95,0
337,0,0.05735,124,0
338,0,0.05735,90,0
339,0,0.05735,98,0
340,0,0.05735,93,0
341,0,0.05735,108,0
342,0,0.05735,82,0
343,0,0.05735,88,0
344,0,0.05735,115,0
345,0,0.05735,100,0
346,0,0.05735,123,0
347,0,0.05735,87,0
348,0,0.05735,86,0
349,0,0.05735,88,0
350,0,0.05735,99,0
351,0,0.05735,88,0
352,0,0.05735,119,0
353,0,0.05735,99,0
354,0,0.05735,99,0
355,0,0.05735,137,0
356,0,0.05735,83,0
357,0,0.05735,95,0
358,0,0.05735,97,0
359,0,0.05735,88,0
360,0,0.05735,105,0
361,0,0.05735,124,0
362,0,0.05735,104,0
363,0,0.05735,78,0
364,0,0.05735,123,0
365,0,0.05735,107,0
366,0,0.05735,90,0
367,0,0.05735,97,0
368,0,0.05735,75,0
369,0,0.05735,80,0
370,0,0.05735,96,0
371,0,0.05735,90,0
372,0,0.05735,77,0
373,0,0.05735,93,0
374,0,0.05735,96,0
375,0,0.05735,98,0
376,0,0.05735,84,0
377,0,0.05735,105,0
378,0,0.05735,126,0
379,0,0.05735,106,0
380,0,0.05735,81,0
381,0,0.05735,86,0
382,0,0.05735,97,0
383,0,0.05735,101,0
384,0,0.05735,106,0
385,0,0.05735,113,0
386,0,0.05735,108,0
387,0,0.05735,93,0
388,0,0.05735,89,0
389,0,0.05735,113,0
390,0,0.05735,120,0
391,0,0.05735,98,0
392,0,0.05735,76,0
393,0,0.05735,51,0
394,0,0.05735,72,0
395,0,0.05735,90,0
396,0,0.05735,134,0
397,0,0.05735,120,0
398,0,0.05735,87,0
399,0,0.05735,78,0
400,1,0.05735,202,0
401,1,0.05735,219,0
402,1,0.05735,137,0
403,1,0.05735,150,0
404,1,0.05735,145,0
405,1,0.05735,186,0
406,1,0.05735,216,0
407,1,0.05735,241,0
408,1,0.05735,190,0
409,1,0.05735,164,0
410,1,0.05735,206,0
411,1,0.05735,193,0
412,1,0.05735,150,0
413,1,0.05735,225,0
414,1,0.05735,179,0
415,1,0.05735,207,0
416,1,0.05735,134,0
417,1,0.05735,142,0
418,1,0.05735,147,0
419,1,0.05735,195,0
420,1,0.05735,172,0
421,1,0.05735,148,0
422,1,0.05735,175,0
423,1,0.05735,236,0
424,1,0.05735,174,0
425,1,0.05735,218,0
426,1,0.05735,167,0
427,1,0.05735,146,0
428,1,0.05735,184,0
429,1,0.05735,167,0
430,1,0.05735,212,0
431,1,0.05735,283,0
432,1,0.05735,222,0
433,1,0.05735,252,0
434,1,0.05735,262,0
435,1,0.05735,178,0
436,1,0.05735,198,0
437,1,0.05735,235,0
438,1,0.05735,123,0
439,1,0.05735,211,0
440,1,0.05735,137,0
441,1,0.05735,162,0
442,1,0.05735,110,0
443,1,0.05735,186,0
444,1,0.05735,153,0
445,1,0.05735,167,0
446,1,0.05735,218,0
447,1,0.05735,173,0
448,1,0.05735,191,0
449,1,0.05735,153,0
450,1,0.05735,141,0
451,1,0.05735,196,0
452,1,0.05735,209,0
453,1,0.05735,198,0
454,1,0.05735,203,0
455,1,0.05735,186,0
456,1,0.05735,121,0
457,1,0.05735,192,0
458,1,0.05735,139,0
459,1,0.05735,126,0
460,1,0.05735,181,0
461,1,0.05735,257,0
462,1,0.05735,116,0
463,1,0.05735,180,0
464,1,0.05735,210,0
465,1,0.05735,211,0
466,1,0.05735,148,0
467,1,0.05735,156,0
468,1,0.05735,93,0
469,1,0.05735,118,0
470,1,0.05735,157,0
471,1,0.05735,179,0
472,1,0.05735,128,0
473,1,0.05735,173,0
474,1,0.05735,146,0
475,1,0.05735,285,0
476,1,0.05735,185,0
477,1,0.05735,200,0
478,1,0.05735,295,0
479,1,0.05735,167,0
480,1,0.05735,168,0
481,1,0.05735,216,0
482,1,0.05735,217,0
483,1,0.05735,200,0
484,1,0.05735,158,0
485,1,0.05735,254,0
486,1,0.05735,202,0
487,1,0.05735,208,0
488,1,0.05735,164,0
489,1,0.05735,135,0
490,1,0.05735,115,0
491,1,0.05735,204,0
492,1,0.05735,215,0
493,1,0.05735,196,0
494,1,0.05735,192,0
495,1,0.05735,163,0
496,1,0.05735,178,0
497,1,0.05735,112,0
498,1,0.05735,178,0
499,1,0.05735,301,0
500,1,0.05735,203,0
501,1,0.05735,235,0
502,1,0.05735,197,0
503,1,0.05735,209,0
504,1,0.05735,145,0
505,1,0.05735,198,0
506,1,0.05735,148,0
507,1,0.05735,141,0
508,1,0.05735,129,0
509,1,0.05735,236,0
510,1,0.05735,204,0
511,1,0.05735,277,0
512,1,0.05735,184,0
513,1,0.05735,200,0
514,1,0.05735,190,0
515,1,0.05735,236,0
516,1,0.05735,174,0
517,1,0.05735,160,0
518,1,0.05735,226,0
519,1,0.05735,156,0
520,1,0.05735,188,0
521,1,0.05735,217,0
522,1,0.05735,189,0
523,1,0.05735,180,0
524,1,0.05735,322,0
525,1,0.05735,163,0
526,1,0.05735,159,0
527,1,0.05735,160,0
528,1,0.05735,214,0
529,1,0.05735,104,0
530,1,0.05735,252,0
531,1,0.05735,185,0
532,1,0.05735,210,0
533,1,0.05735,234,0
534,1,0.05735,332,0
535,1,0.05735,133,0
536,1,0.05735,182,0
537,1,0.05735,179,0
538,1,0.05735,162,0
539,1,0.05735,187,0
540,1,0.05735,96,0
541,1,0.05735,246,0
542,1,0.05735,204,0
543,1,0.05735,202,0
544,1,0.05735,219,0
545,1,0.05735,356,0
546,1,0.05735,209,0
547,1,0.05735,283,0
548,1,0.05735,200,0
549,1,0.05735,190,0
550,1,0.05735,190,0
551,1,0.05735,291,0
552,1,0.05735,182,0
553,1,0.05735,177,0
554,1,0.05735,184,0
555,1,0.05735,156,0
556,1,0.05735,147,0
557,1,0.05735,149,0
558,1,0.05735,177,0
559,1,0.05735,219,0
560,1,0.05735,166,0
561,1,0.05735,236,0
562,1,0.05735,240,0
563,1,0.05735,277,0
564,1,0.05735,210,0
565,1,0.05735,181,0
566,1,0.05735,189,0
567,1,0.05735,213,0
568,1,0.05735,167,0
569,1,0.05735,166,0
570,1,0.05735,228,0
571,1,0.05735,119,0
572,1,0.05735,217,0
573,1,0.05735,159,0
574,1,0.05735,220,0
575,1,0.05735,262,0
576,1,0.05735,144,0
577,1,0.05735,295,0
578,1,0.05735,143,0
579,1,0.05735,251,0
580,1,0.05735,116,0
581,1,0.05735,134,0
582,1,0.05735,130,0
583,1,0.05735,120,0
584,1,0.05735,128,0
585,1,0.05735,328,0
586,1,0.05735,195,0
587,1,0.05735,160,0
588,1,0.05735,116,0
589,1,0.05735,216,0
590,1,0.05735,191,0
591,1,0.05735,147,0
592,1,0.05735,134,0
593,1,0.05735,160,0
594,1,0.05735,204,0
595,1,0.05735,162,0
596,1,0.05735,276,0
597,1,0.05735,211,0
598,1,0.05735,230,0
599,1,0.05735,126,0
600,1,0.05735,162,0
601,1,0.05735,245,0
602,1,0.05735,185,0
603,1,0.05735,191,0
604,1,0.05735,104,0
605,1,0.05735,201,0
606,1,0.05735,189,0
607,1,0.05735,168,0
608,1,0.05735,235,0
609,1,0.05735,112,0
610,1,0.05735,231,0
611,1,0.05735,132,0
612,1,0.05735,159,0
613,1,0.05735,234,0
614,1,0.05735,172,0
615,1,0.05735,134,0
616,1,0.05735,152,0
617,1,0.05735,186,0
618,1,0.05735,255,0
619,1,0.05735,164,0
620,1,0.05735,219,0
621,1,0.05735,197,0
622,1,0.05735,146,0
623,1,0.05735,128,0
624,1,0.05735,243,0
625,1,0.05735,161,0
626,1,0.05735,307,0
627,1,0.05735,153,0
628,1,0.05735,215,0
629,1,0.05735,224,0
630,1,0.05735,252,0
631,1,0.05735,120,0
632,1,0.05735,130,0
633,1,0.05735,261,0
634,1,0.05735,199,0
635,1,0.05735,214,0
636,1,0.05735,198,0
637,1,0.05735,160,0
638,1,0.05735,196,0
639,1,0.05735,172,0
640,1,0.05735,187,0
641,1,0.05735,134,0
642,1,0.05735,121,0
643,1,0.05735,197,0
644,1,0.05735,267,0
645,1,0.05735,212,0
646,1,0.05735,191,0
647,1,0.05735,152,0
648,1,0.05735,270,0
649,1,0.05735,159,0
650,1,0.05735,184,0
651,1,0.05735,186,0
652,1,0.05735,227,0
653,1,0.05735,131,0
654,1,0.05735,158,0
655,1,0.05735,170,0
656,1,0.05735,243,0
657,1,0.05735,172,0
658,1,0.05735,120,0
659,1,0.05735,168,0
660,1,0.05735,216,0
661,1,0.05735,113,0
662,1,0.05735,154,0
663,1,0.05735,220,0
664,1,0.05735,156,0
665,1,0.05735,175,0
666,1,0.05735,167,0
667,1,0.05735,162,0
668,1,0.05735,197,0
669,1,0.05735,167,0
670,1,0.05735,171,0
671,1,0.05735,286,0
672,1,0.05735,216,0
673,1,0.05735,214,0
674,1,0.05735,257,0
675,1,0.05735,267,0
676,1,0.05735,187,0
677,1,0.05735,178,0
678,1,0.05735,171,0
679,1,0.05735,171,0
680,1,0.05735,267,0
681,1,0.05735,189,0
682,1,0.05735,126,0
683,1,0.05735,229,0
684,1,0.05735,203,0
685,1,0.05735,74,0
686,1,0.05735,198,0
687,1,0.05735,243,0
688,1,0.05735,161,0
689,1,0.05735,200,0
690,1,0.05735,151,0
691,1,0.05735,193,0
692,1,0.05735,151,0
693,1,0.05735,156,0
694,1,0.05735,204,0
695,1,0.05735,212,0
696,1,0.05735,195,0
697,1,0.05735,150,0
698,1,0.05735,177,0
699,1,0.05735,143,0
700,1,0.05735,142,0
701,1,0.05735,150,0
702,1,0.05735,140,0
703,1,0.05735,109,0
704,1,0.05735,228,0
705,1,0.05735,207,0
706,1,0.05735,219,0
707,1,0.05735,234,0
708,1,0.05735,258,0
709,1,0.05735,210,0
710,1,0.05735,270,0
711,1,0.05735,190,0
712,1,0.05735,150,0
713,1,0.05735,189,0
714,1,0.05735,261,0
715,1,0.05735,206,0
716,1,0.05735,121,0
717,1,0.05735,145,0
718,1,0.05735,159,0
719,1,0.05735,140,0
720,1,0.05735,137,0
721,1,0.05735,220,0
722,1,0.05735,231,0
723,1,0.05735,129,0
724,1,0.05735,126,0
725,1,0.05735,236,0
726,1,0.05735,174,0
727,1,0.05735,243,0
728,1,0.05735,201,0
729,1,0.05735,131,0
730,1,0.05735,250,0
731,1,0.05735,168,0
732,1,0.05735,238,0
733,1,0.05735,171,0
734,1,0.05735,249,0
735,1,0.05735,251,0
736,1,0.05735,114,0
737,1,0.05735,188,0
738,1,0.05735,208,0
739,1,0.05735,115,0
740,1,0.05735,188,0
741,1,0.05735,147,0
742,1,0.05735,172,0
743,1,0.05735,236,0
744,1,0.05735,174,0
745,1,0.05735,192,0
746,1,0.05735,218,0
747,1,0.05735,200,0
748,1,0.05735,131,0
749,1,0.05735,104,0
750,1,0.05735,163,0
751,1,0.05735,239,0
752,1,0.05735,211,0
753,1,0.05735,194,0
754,1,0.05735,147,0
755,1,0.05735,120,0
756,1,0.05735,151,0
757,1,0.05735,193,0
758,1,0.05735,176,0
759,1,0.05735,190,0
760,1,0.05735,224,0
761,1,0.05735,213,0
762,1,0.05735,204,0
763,1,0.05735,185,0
764,1,0.05735,233,0
765,1,0.05735,228,0
766,1,0.05735,238,0
767,1,0.05735,235,0
768,1,0.05735,131,0
769,1,0.05735,156,0
770,1,0.05735,217,0
771,1,0.05735,214,0
772,1,0.05735,182,0
773,1,0.05735,217,0
774,1,0.05735,193,0
775,1,0.05735,201,0
776,1,0.05735,163,0
777,1,0.05735,195,0
778,1,0.05735,246,0
779,1,0.05735,164,0
780,1,0.05735,176,0
781,1,0.05735,158,0
782,1,0.05735,187,0
783,1,0.05735,169,0
784,1,0.05735,137,0
785,1,0.05735,187,0
786,1,0.05735,217,0
787,1,0.05735,208,0
788,1,0.05735,178,0
789,1,0.05735,224,0
790,1,0.05735,199,0
791,1,0.05735,149,0
792,1,0.05735,176,0
793,1,0.05735,145,0
794,1,0.05735,160,0
795,1,0.05735,167,0
796,1,0.05735,197,0
797,1,0.05735,190,0
798,1,0.05735,163,0
799,1,0.05735,276,0
